Transaction_ID,Book_Title,Genre,Customer_Age_Group,Customer_Gender,Region,Units_Sold,Price_per_Unit,Cost_per_Unit,Purchase_Date,Total_Sales,Total_Cost,Profit,Profit_Margin
f263aeb9-4442-48ec-be28-587af088fbd0,Equity Analysis Handbook,Accounting,60+,Male,North America,15,34.92,29.56,2024-06-12,523.8000000000001,443.4,80.40000000000009,15.35
85b5b43a-1359-4c69-b5e8-c863cdb26c73,Valuation Fundamentals,Finance,46-60,Female,South America,5,14.15,35.78,2025-04-25,70.75,178.9,-108.15,-152.86
32e017de-9b96-4f04-843e-928b87d2176c,Investment Strategies,Investment,46-60,Male,Asia,6,93.77,13.56,2024-07-28,562.62,81.36,481.26,85.54
82634990-957f-464b-a771-e53ea0e3eec9,Accounting Principles,Accounting,46-60,Female,Europe,6,69.47,28.44,2024-12-30,416.82,170.64000000000001,246.17999999999998,59.06
4cda5d5c-18c6-4c21-bbbd-c2ef636a3dcf,Business Valuation Mastery,Finance,60+,Male,Asia,18,77.17,26.11,2024-03-25,1389.06,469.98,919.0799999999999,66.17
a50b4423-1c59-4946-84b1-990ad4261a45,Risk Management Essentials,Finance,46-60,Male,Asia,18,38.04,8.2,2025-11-19,684.72,147.6,537.12,78.44
98f0dbe0-ff11-4381-b61e-0d0a3965b9b4,Business Valuation Mastery,Investment,26-35,Female,Europe,4,86.11,41.82,2025-08-14,344.44,167.28,177.16,51.43
b14e4312-4f9e-49f3-9a7e-3ebf54e687c1,Stock Market Guide,Business,60+,Male,Africa,17,33.36,20.11,2024-05-19,567.12,341.87,225.25,39.72
793f44e0-e4fc-44ab-ba94-359aec93c7fd,Financial Modeling Guide,Finance,46-60,Male,Africa,14,10.15,30.86,2025-02-03,142.1,432.03999999999996,-289.93999999999994,-204.04
2e9cbcd4-f6f7-49b6-afe6-7cac165e7b47,Valuation Fundamentals,Finance,60+,Female,North America,14,43.88,28.17,2025-08-11,614.32,394.38,219.94000000000005,35.8
8fdc52a3-9403-4c09-bc85-cda218ecad7c,Valuation Fundamentals,Accounting,36-45,Male,North America,13,61.37,28.1,2025-11-03,797.81,365.3,432.50999999999993,54.21
3604d444-2ff7-4bd9-af70-6646a75a7c49,Accounting Principles,Economics,26-35,Female,Africa,7,53.08,9.83,2024-05-05,371.56,68.81,302.75,81.48
b248df67-60a3-4ee8-b2e2-368540a0d597,Financial Modeling Guide,Investment,46-60,Male,South America,12,87.59,24.06,2025-07-22,1051.08,288.71999999999997,762.3599999999999,72.53
a48d1563-9766-46f4-a4b8-59891eac4e0b,Portfolio Management,Investment,36-45,Male,Asia,15,19.49,25.36,2025-05-02,292.34999999999997,380.4,-88.05000000000001,-30.12
5e79c1d2-214e-4fcf-9fe9-27e9f26216c8,Corporate Finance Basics,Business,36-45,Male,South America,19,59.84,38.01,2025-09-17,1136.96,722.1899999999999,414.7700000000001,36.48
df412afa-844e-4c0c-8f8b-af58f6407eee,Investment Strategies,Business,60+,Male,Asia,11,56.17,42.8,2025-07-14,617.87,470.79999999999995,147.07000000000005,23.8
ec4e01dc-1e04-4048-8ec0-a9a00c2a9756,Valuation Fundamentals,Investment,36-45,Female,Africa,15,35.33,29.52,2025-12-16,529.9499999999999,442.8,87.14999999999992,16.44
e2babbb6-a046-4d31-b5da-2d4af571b9cd,Equity Analysis Handbook,Business,26-35,Male,North America,12,84.0,8.91,2025-05-22,1008.0,106.92,901.08,89.39
5a1f4ed7-3056-4d1d-928a-4fbd5da8f72f,Valuation Fundamentals,Accounting,26-35,Female,North America,3,77.76,15.66,2024-05-18,233.28000000000003,46.980000000000004,186.3,79.86
283547cf-5c55-40ea-bbf8-3273472a6977,Business Valuation Mastery,Investment,18-25,Male,South America,17,75.96,12.42,2026-02-17,1291.32,211.14,1080.1799999999998,83.65
caed2ba4-582b-4a09-8674-c0154831afd6,Valuation Fundamentals,Business,26-35,Male,North America,3,88.86,10.61,2025-04-16,266.58,31.83,234.75,88.06
e949528b-6bc5-4bd0-b1f5-5c107e839416,Valuation Fundamentals,Investment,36-45,Male,Africa,19,75.05,21.47,2025-10-06,1425.95,407.92999999999995,1018.0200000000001,71.39
06658440-db1d-4fbf-b36e-a1f724ed2647,Corporate Finance Basics,Economics,26-35,Male,South America,4,30.87,15.32,2026-02-02,123.48,61.28,62.2,50.37
00cd8708-db2d-492d-89b3-cc37d69ed537,Corporate Finance Basics,Finance,60+,Female,Asia,3,73.5,14.82,2025-07-19,220.5,44.46,176.04,79.84
43841ced-97f4-4b49-bf2d-a3bd83ca5a83,Risk Management Essentials,Investment,18-25,Female,North America,16,37.69,7.46,2024-12-14,603.04,119.36,483.67999999999995,80.21
24412bbe-147c-4c7f-9054-75da2f13f870,Portfolio Management,Finance,36-45,Female,Europe,12,31.8,5.8,2024-08-06,381.6,69.6,312.0,81.76
1f879977-b488-4260-aded-8cab328e5dd7,Equity Analysis Handbook,Business,18-25,Female,North America,8,16.57,9.62,2025-08-02,132.56,76.96,55.60000000000001,41.94
37d50aae-47bd-425d-b4a8-1332096cc0ac,Valuation Fundamentals,Finance,36-45,Male,Asia,17,76.96,12.75,2025-10-06,1308.32,216.75,1091.57,83.43
0ef0f522-3263-4e22-b6d5-0d12618512c9,Valuation Fundamentals,Investment,60+,Female,South America,7,73.99,24.39,2026-01-03,517.93,170.73000000000002,347.19999999999993,67.04
69a59d0b-23b4-4aa6-a289-2347081e4db9,Investment Strategies,Economics,18-25,Female,Asia,11,31.1,27.97,2024-11-18,342.1,307.66999999999996,34.430000000000064,10.06
60ce7808-7e54-4bbc-af21-d3d7bfac83d5,Corporate Finance Basics,Business,46-60,Male,Europe,18,77.44,11.33,2024-05-23,1393.92,203.94,1189.98,85.37
e16e75c7-f947-498a-906e-213375e04a58,Equity Analysis Handbook,Investment,36-45,Male,Africa,1,92.61,24.12,2024-10-08,92.61,24.12,68.49,73.96
cf2a1565-82c1-4af6-b494-e202b2c0956a,Accounting Principles,Business,46-60,Male,North America,3,19.72,20.38,2024-11-29,59.16,61.14,-1.980000000000004,-3.35
420bad18-b896-48be-9bee-0248c4fbdd28,Risk Management Essentials,Accounting,18-25,Male,South America,4,30.94,13.25,2024-03-22,123.76,53.0,70.76,57.18
e134a087-4382-4665-9cf5-88d8ebf97ace,Portfolio Management,Finance,46-60,Female,Africa,13,77.52,5.31,2024-06-20,1007.76,69.03,938.73,93.15
6ed7a49b-5353-46ad-8355-67dc5cbef78d,Financial Modeling Guide,Accounting,46-60,Female,Asia,6,34.71,26.02,2025-02-02,208.26,156.12,52.139999999999986,25.04
8275ff9f-b8e5-4678-8ed7-e90606f680e5,Portfolio Management,Investment,18-25,Male,South America,14,66.22,35.85,2024-06-30,927.0799999999999,501.90000000000003,425.1799999999999,45.86
fea1800c-130c-4900-abcf-c45b565c5fdc,Business Valuation Mastery,Economics,60+,Male,Africa,5,17.3,15.18,2024-12-22,86.5,75.9,10.599999999999994,12.25
9854073c-c802-4541-8691-a83ee658f7b7,Valuation Fundamentals,Business,46-60,Male,South America,16,50.7,10.93,2024-07-26,811.2,174.88,636.32,78.44
9ab029bd-f8e5-470e-af44-1814f17e2dc3,Risk Management Essentials,Finance,46-60,Female,Europe,15,76.52,44.92,2024-03-06,1147.8,673.8000000000001,473.9999999999999,41.3
03d4ac03-97da-450b-9c3e-76dc4b0aef7d,Business Valuation Mastery,Business,60+,Female,Europe,15,71.79,17.38,2025-12-09,1076.8500000000001,260.7,816.1500000000001,75.79
8c1981de-f7e3-47c2-a5e3-4271b133338d,Equity Analysis Handbook,Investment,46-60,Male,North America,4,83.36,15.06,2025-09-25,333.44,60.24,273.2,81.93
23c4ec3e-145f-47e4-ae98-94711466f123,Financial Modeling Guide,Business,46-60,Male,North America,8,88.97,43.57,2025-03-27,711.76,348.56,363.2,51.03
09c8b0d6-973d-4107-a54d-0b6b2180bd8d,Corporate Finance Basics,Finance,46-60,Female,Europe,16,79.59,41.77,2026-02-03,1273.44,668.32,605.12,47.52
ef45330a-5ec6-4484-ab8e-3518bdd7f793,Risk Management Essentials,Investment,26-35,Male,South America,16,70.44,25.18,2025-04-11,1127.04,402.88,724.16,64.25
732d6066-d43b-4d73-8661-e35426f9d6f1,Risk Management Essentials,Business,60+,Male,Europe,4,12.86,27.02,2025-02-15,51.44,108.08,-56.64,-110.11
565d8076-7a48-44fa-85be-a9a45861ce7f,Valuation Fundamentals,Economics,46-60,Female,North America,13,58.15,14.8,2026-02-08,755.9499999999999,192.4,563.55,74.55
893fe493-5055-48c3-81a6-16860dc93eae,Stock Market Guide,Investment,60+,Male,Europe,13,13.39,8.52,2025-02-14,174.07,110.75999999999999,63.31,36.37
e76d5bad-0a1f-4c7f-8f37-9fa655b0bdfd,Risk Management Essentials,Investment,36-45,Female,Europe,2,82.73,30.8,2026-01-10,165.46,61.6,103.86000000000001,62.77
c4a4a462-04cc-49ec-87da-eaeafdbcdcf9,Investment Strategies,Economics,36-45,Male,South America,3,38.87,9.43,2026-01-27,116.60999999999999,28.29,88.32,75.74
2d461273-6c27-4841-9b29-3473e60227e4,Financial Modeling Guide,Accounting,46-60,Male,Africa,8,60.62,25.22,2025-10-01,484.96,201.76,283.2,58.4
65bc2684-d022-4517-85d2-1ffdbd3c4b53,Financial Modeling Guide,Finance,60+,Female,North America,15,35.15,47.32,2024-05-14,527.25,709.8,-182.54999999999995,-34.62
d7ce13c5-21e3-4ab8-bdd8-ea33bcd26db9,Investment Strategies,Accounting,60+,Female,South America,11,80.43,47.88,2025-02-03,884.73,526.6800000000001,358.04999999999995,40.47
b03a249d-4e01-4094-8673-5960827caf2b,Accounting Principles,Business,60+,Male,Europe,9,89.79,15.77,2025-04-26,808.11,141.93,666.1800000000001,82.44
fd45d755-8cdc-4626-a9a8-666e12d7ee65,Investment Strategies,Economics,26-35,Female,Europe,7,45.88,33.09,2024-10-12,321.16,231.63000000000002,89.53,27.88
9e652e05-68ac-4166-8ca5-bb19a9b1fcef,Investment Strategies,Accounting,36-45,Male,Africa,13,87.66,26.33,2025-11-16,1139.58,342.28999999999996,797.29,69.96
9cffa221-38cc-42f3-907d-e3b1dffad255,Financial Modeling Guide,Investment,60+,Male,North America,2,34.04,44.41,2024-10-03,68.08,88.82,-20.739999999999995,-30.46
5440c2a9-ae69-47ec-8e29-7f44afac8178,Portfolio Management,Business,60+,Female,North America,8,58.12,17.21,2024-10-30,464.96,137.68,327.28,70.39
bdbf5ec7-b7e0-4e2e-a5b5-4bb00bc9776e,Financial Modeling Guide,Business,26-35,Male,Asia,7,87.29,5.17,2026-01-20,611.0300000000001,36.19,574.8400000000001,94.08
79241683-da7b-4950-98da-1ee5099c4179,Stock Market Guide,Accounting,26-35,Male,North America,12,39.33,12.32,2025-02-20,471.96,147.84,324.12,68.68
74685171-49f5-4864-be07-8c389ec59bfc,Valuation Fundamentals,Accounting,60+,Female,Africa,19,95.86,20.73,2024-10-03,1821.34,393.87,1427.4699999999998,78.37
ddd9bec1-6a23-47d5-a804-35d6359b2d0d,Business Valuation Mastery,Economics,18-25,Female,Asia,7,20.97,19.21,2024-10-22,146.79,134.47,12.319999999999993,8.39
aff5c35e-20c6-4616-8b71-d00747ca25d0,Portfolio Management,Finance,60+,Male,Asia,10,11.64,40.61,2025-08-01,116.4,406.1,-289.70000000000005,-248.88
9d55a516-9bc0-4852-a483-549986906b92,Corporate Finance Basics,Accounting,60+,Female,Europe,16,91.37,35.63,2025-07-22,1461.92,570.08,891.84,61.0
0abba008-239d-4b57-aa5a-7adb5990be42,Business Valuation Mastery,Accounting,26-35,Female,Europe,3,16.18,18.48,2025-02-09,48.54,55.44,-6.899999999999999,-14.22
4b463814-d3f0-455f-8d80-27d6e2010259,Valuation Fundamentals,Investment,26-35,Female,North America,10,99.27,25.6,2024-11-07,992.6999999999999,256.0,736.6999999999999,74.21
24062934-beb3-4f36-a50e-c7d84b8d4b9a,Stock Market Guide,Business,60+,Female,Asia,6,95.63,9.3,2024-06-03,573.78,55.800000000000004,517.98,90.28
d7980217-855a-47e7-be9c-44c706ad66a9,Stock Market Guide,Finance,60+,Male,Europe,18,22.33,45.42,2025-01-19,401.93999999999994,817.5600000000001,-415.6200000000001,-103.4
a944befd-3235-49d6-9f57-fa66284d033e,Corporate Finance Basics,Investment,60+,Male,Africa,18,58.38,47.09,2025-09-26,1050.8400000000001,847.6200000000001,203.22000000000003,19.34
8c04a65b-082f-4fb0-ac63-edc2f8600847,Portfolio Management,Economics,26-35,Male,Europe,5,26.64,49.09,2024-05-22,133.2,245.45000000000002,-112.25000000000003,-84.27
08b9cc70-1a6a-48a5-99b1-79502d14f21a,Accounting Principles,Economics,60+,Female,Europe,7,48.53,44.08,2024-04-11,339.71000000000004,308.56,31.150000000000034,9.17
84daa21b-56d9-4e59-8aa4-c6e925c4f8ff,Investment Strategies,Accounting,60+,Female,Asia,2,15.53,12.83,2024-07-31,31.06,25.66,5.399999999999999,17.39
fe0a6f73-a2d7-420b-9a0b-c9e9c9949dd1,Portfolio Management,Accounting,46-60,Female,Asia,11,30.15,7.08,2025-12-20,331.65,77.88,253.76999999999998,76.52
3cb6b50b-ce3f-47c6-91ec-592fbc8d3dcb,Accounting Principles,Economics,18-25,Female,South America,13,42.69,31.08,2025-09-03,554.97,404.03999999999996,150.93000000000006,27.2
9101fe1f-f40c-47d4-9561-c2815bb7a189,Stock Market Guide,Accounting,36-45,Female,Africa,5,49.48,46.07,2025-08-06,247.39999999999998,230.35,17.049999999999983,6.89
a5f1bfd9-7569-4827-b449-9dcd74c8ab1d,Financial Modeling Guide,Finance,18-25,Female,Asia,6,97.97,12.98,2025-09-28,587.8199999999999,77.88,509.93999999999994,86.75
e9e0c80f-fdeb-46b6-84ec-c30a7ce5efa8,Valuation Fundamentals,Accounting,46-60,Female,North America,14,82.71,5.32,2025-07-11,1157.9399999999998,74.48,1083.4599999999998,93.57
7b14b8e2-9f19-474f-957d-028a6dca250f,Corporate Finance Basics,Business,36-45,Male,Africa,12,76.37,41.25,2025-09-05,916.44,495.0,421.44000000000005,45.99
9430a4e6-7e49-4c9f-b65b-dc99818c0ffd,Valuation Fundamentals,Accounting,60+,Male,Africa,4,58.33,8.46,2024-12-24,233.32,33.84,199.48,85.5
d928a2a4-9487-4121-b8c2-12f2c60a9ff9,Equity Analysis Handbook,Investment,46-60,Female,Asia,6,85.6,23.62,2024-12-05,513.5999999999999,141.72,371.8799999999999,72.41
0d231d76-ef9f-4d62-bf9b-ef29da06f869,Equity Analysis Handbook,Finance,60+,Female,Africa,10,40.54,35.55,2024-05-06,405.4,355.5,49.89999999999998,12.31
7056aed5-3d46-4c43-9c21-23956a801934,Portfolio Management,Investment,26-35,Female,Asia,18,73.8,15.66,2025-12-28,1328.3999999999999,281.88,1046.52,78.78
f8e1c862-c762-426e-9453-b526a530215c,Stock Market Guide,Investment,46-60,Male,Europe,15,99.44,8.78,2024-08-09,1491.6,131.7,1359.8999999999999,91.17
b194c81d-147f-42ff-88d8-cdd48025ce0e,Stock Market Guide,Business,26-35,Male,South America,8,38.32,39.65,2025-06-28,306.56,317.2,-10.639999999999986,-3.47
3725d82b-4647-4af1-bb87-238bdca2844c,Investment Strategies,Finance,46-60,Female,Europe,9,70.66,33.36,2024-04-01,635.9399999999999,300.24,335.69999999999993,52.79
9e452eec-5059-4ffe-acc7-7baa861a4c6f,Investment Strategies,Finance,46-60,Female,Asia,5,85.99,49.48,2024-08-31,429.95,247.39999999999998,182.55,42.46
44da861a-5c8a-4758-bd58-fec0bda89bcb,Investment Strategies,Finance,26-35,Male,Asia,10,92.42,20.49,2024-10-15,924.2,204.89999999999998,719.3000000000001,77.83
a31ecfe0-764a-4fad-bc29-86544a96de85,Financial Modeling Guide,Finance,36-45,Male,Europe,6,74.61,7.78,2025-06-27,447.65999999999997,46.68,400.97999999999996,89.57
cc1d61ca-dd17-4a40-b6c4-7c6ed73c0408,Business Valuation Mastery,Finance,18-25,Male,North America,16,35.52,38.05,2024-03-22,568.32,608.8,-40.479999999999905,-7.12
16225622-4a5d-491e-8c69-7cd4ecf9901b,Risk Management Essentials,Business,60+,Male,North America,3,39.37,28.48,2025-11-15,118.10999999999999,85.44,32.66999999999999,27.66
17bc1960-baa3-443e-8c37-43178b771820,Business Valuation Mastery,Accounting,46-60,Female,North America,10,11.87,14.59,2025-02-18,118.69999999999999,145.9,-27.200000000000017,-22.91
da5f1a43-9478-466e-a1d4-225ef7d1b069,Valuation Fundamentals,Investment,60+,Male,Asia,11,78.48,40.18,2024-12-28,863.2800000000001,441.98,421.30000000000007,48.8
a52088a1-9188-4eb2-82b0-60ac9234e101,Business Valuation Mastery,Finance,26-35,Male,Africa,11,13.85,14.17,2025-03-31,152.35,155.87,-3.5200000000000102,-2.31
fc0315a3-403a-48fa-8a79-84574a592194,Financial Modeling Guide,Accounting,60+,Female,Asia,17,87.82,16.73,2024-08-13,1492.9399999999998,284.41,1208.5299999999997,80.95
def4aa8b-1eb1-4bc0-ab4e-8882c85e15b7,Valuation Fundamentals,Accounting,26-35,Male,Africa,4,20.68,9.16,2025-01-23,82.72,36.64,46.08,55.71
fd7c5beb-0386-4d93-8bb9-2985eb71335b,Business Valuation Mastery,Investment,60+,Male,Europe,4,25.47,22.97,2024-05-23,101.88,91.88,10.0,9.82
b1822979-eb55-4e6b-972e-f3e3ec13a194,Financial Modeling Guide,Business,18-25,Male,South America,17,52.89,23.85,2025-12-10,899.13,405.45000000000005,493.67999999999995,54.91
9af5fb7c-2487-4fa0-9f88-125197bc81e8,Risk Management Essentials,Economics,18-25,Female,Africa,9,76.41,28.16,2024-04-27,687.6899999999999,253.44,434.24999999999994,63.15
2f48e7ae-46bd-4330-9bb7-56fa6c1bc5de,Business Valuation Mastery,Economics,18-25,Male,North America,19,22.51,36.9,2025-10-15,427.69000000000005,701.1,-273.40999999999997,-63.93
361816e8-b480-478d-8197-e51b5a64037c,Financial Modeling Guide,Accounting,18-25,Female,Asia,5,49.61,45.77,2025-03-30,248.05,228.85000000000002,19.19999999999999,7.74
e79711ce-21ac-443e-9e5a-4594df51b1e6,Investment Strategies,Investment,18-25,Female,Europe,6,53.46,11.2,2026-02-10,320.76,67.19999999999999,253.56,79.05
accc23db-7c54-4c7b-84be-ed30eac234a4,Stock Market Guide,Economics,18-25,Male,North America,3,29.11,7.45,2024-12-08,87.33,22.35,64.97999999999999,74.41
256fe330-8b91-4de1-a76b-c233fdcdc626,Investment Strategies,Accounting,26-35,Male,Europe,1,20.4,5.83,2025-09-08,20.4,5.83,14.569999999999999,71.42
9677899a-51d1-4791-a7c3-5a2286fcd31e,Stock Market Guide,Business,46-60,Male,South America,16,85.28,11.46,2025-10-27,1364.48,183.36,1181.12,86.56
206f93e0-caec-430d-8a21-371839b9edb2,Corporate Finance Basics,Economics,60+,Male,Asia,11,55.22,34.61,2025-08-28,607.42,380.71,226.70999999999998,37.32
56fbf389-3909-4510-a15f-01612f2d471b,Corporate Finance Basics,Accounting,18-25,Female,Asia,13,11.29,37.74,2024-03-13,146.76999999999998,490.62,-343.85,-234.28
dae3d5b5-5f33-4121-9741-a24b8c51803e,Corporate Finance Basics,Accounting,26-35,Male,South America,10,82.27,40.39,2025-11-28,822.6999999999999,403.9,418.79999999999995,50.91
25d5a29f-dbf8-4d30-b0d4-60ae41192a8e,Risk Management Essentials,Finance,26-35,Male,Asia,3,98.27,15.97,2025-07-11,294.81,47.910000000000004,246.9,83.75
e9f80ce4-f556-416c-a24a-fab5ebc8c4c8,Investment Strategies,Business,26-35,Male,Africa,9,64.53,18.77,2025-08-29,580.77,168.93,411.84,70.91
a6ac7668-1bba-4d09-a428-375208865fb8,Stock Market Guide,Finance,46-60,Female,Europe,12,55.33,26.74,2024-04-04,663.96,320.88,343.08000000000004,51.67
318477c1-1684-4bc7-aa46-64723b35aadb,Financial Modeling Guide,Investment,60+,Male,North America,14,89.06,7.84,2026-01-17,1246.8400000000001,109.75999999999999,1137.0800000000002,91.2
4e311403-9c07-499e-a207-1e7ac5532c42,Valuation Fundamentals,Finance,46-60,Male,South America,1,95.73,32.5,2025-07-03,95.73,32.5,63.230000000000004,66.05
f8c4971f-b079-4dc6-a576-a53ca061f69e,Financial Modeling Guide,Finance,36-45,Female,Africa,18,77.91,49.27,2025-12-13,1402.3799999999999,886.86,515.5199999999999,36.76
bafd3be9-7f24-4d6d-b668-e21b48058f19,Valuation Fundamentals,Economics,26-35,Female,North America,17,50.09,21.24,2025-02-10,851.5300000000001,361.08,490.4500000000001,57.6
bac74bf4-172d-454c-88ef-7abef89f1ad0,Equity Analysis Handbook,Accounting,36-45,Male,North America,9,63.3,38.88,2025-09-25,569.6999999999999,349.92,219.77999999999992,38.58
226a7a7a-53ea-4e3c-bb95-e6613ba12f51,Financial Modeling Guide,Business,18-25,Male,South America,9,73.08,27.5,2024-06-21,657.72,247.5,410.22,62.37
00aa48e8-100c-4213-9af4-617cd0cd9bee,Business Valuation Mastery,Finance,18-25,Male,Africa,10,27.48,10.75,2024-09-15,274.8,107.5,167.3,60.88
9b2a53a9-c40a-4358-9a19-d7c1ff8ec76d,Business Valuation Mastery,Business,46-60,Male,North America,19,50.25,31.2,2025-07-23,954.75,592.8,361.95000000000005,37.91
3be748dd-8d82-4b60-91cd-bbee390221d0,Portfolio Management,Finance,60+,Male,North America,15,84.68,18.49,2025-12-02,1270.2,277.34999999999997,992.8500000000001,78.16
75769c2b-5c1f-4b96-a417-07151a6265f1,Investment Strategies,Investment,36-45,Female,Africa,5,68.93,6.55,2024-11-05,344.65000000000003,32.75,311.90000000000003,90.5
f727072d-e731-488a-8dad-8aba04a6b41a,Valuation Fundamentals,Finance,60+,Female,Asia,15,47.01,33.57,2025-02-04,705.15,503.55,201.59999999999997,28.59
c42bf4f4-9d7a-4e50-95e8-819a6c19ab8f,Valuation Fundamentals,Economics,46-60,Male,North America,2,69.7,43.65,2024-10-19,139.4,87.3,52.10000000000001,37.37
43cda8bc-4667-44c0-b1d8-59641762472a,Investment Strategies,Accounting,18-25,Male,Europe,13,20.64,20.51,2024-12-07,268.32,266.63,1.6899999999999977,0.63
b88379e5-070e-4bfe-928d-f6412c11f34d,Risk Management Essentials,Investment,60+,Female,Africa,16,46.13,22.56,2025-05-03,738.08,360.96,377.12000000000006,51.09
350e64b3-6128-4833-b2c3-8280b10287b4,Portfolio Management,Finance,60+,Male,North America,15,81.38,45.1,2024-11-04,1220.6999999999998,676.5,544.1999999999998,44.58
4091df54-2f56-46cc-b2db-9d341ba13a03,Risk Management Essentials,Business,18-25,Male,South America,10,29.85,41.61,2025-09-14,298.5,416.1,-117.60000000000002,-39.4
19e7e514-e4d5-451e-bffb-8fddccb36c43,Risk Management Essentials,Investment,36-45,Male,Europe,14,26.74,37.17,2026-02-02,374.35999999999996,520.38,-146.02000000000004,-39.01
2c39773c-79c8-48a2-8422-170f65329d6b,Risk Management Essentials,Investment,18-25,Male,North America,10,95.57,16.2,2024-05-19,955.6999999999999,162.0,793.6999999999999,83.05
5341fa67-50a2-4826-aae3-993b577db3dd,Investment Strategies,Finance,60+,Male,Europe,14,28.89,45.96,2025-04-26,404.46000000000004,643.44,-238.98000000000002,-59.09
a835fff8-a940-4661-b22c-786d60bd78c1,Risk Management Essentials,Investment,36-45,Female,Europe,9,33.48,11.95,2024-08-03,301.32,107.55,193.76999999999998,64.31
d8937707-0d6e-46dd-9625-b777eadaf466,Business Valuation Mastery,Business,36-45,Male,Asia,14,97.27,33.2,2024-09-17,1361.78,464.80000000000007,896.9799999999999,65.87
5aea6856-87a3-4ff3-9b5f-695b9b697fa2,Corporate Finance Basics,Investment,18-25,Male,Europe,3,76.12,6.3,2024-08-30,228.36,18.9,209.46,91.72
fbfc7baf-b28e-443c-9790-0b2198604d03,Equity Analysis Handbook,Business,60+,Male,Asia,16,72.96,33.97,2024-11-20,1167.36,543.52,623.8399999999999,53.44
5d0c15fe-09e1-40c8-8f3d-f0f53306e335,Valuation Fundamentals,Finance,46-60,Female,Africa,2,86.76,17.47,2024-04-07,173.52,34.94,138.58,79.86
13e93a2c-59c7-4a96-91d0-938aff0c0c63,Valuation Fundamentals,Accounting,60+,Female,Asia,10,20.42,25.24,2025-08-20,204.20000000000002,252.39999999999998,-48.19999999999996,-23.6
8987a675-7959-4d15-86ae-13ca2e9d77cd,Equity Analysis Handbook,Investment,26-35,Female,South America,3,73.54,20.54,2025-09-04,220.62,61.62,159.0,72.07
91aa80f0-7f35-464c-a245-9b7fa81f4eb1,Investment Strategies,Accounting,46-60,Female,North America,11,55.33,12.77,2024-06-03,608.63,140.47,468.15999999999997,76.92
34cea17f-d61c-4666-aca3-fa6064e91635,Financial Modeling Guide,Business,36-45,Male,Africa,11,84.62,32.99,2024-04-11,930.82,362.89000000000004,567.9300000000001,61.01
5185f0be-6792-4fc1-80a6-af61ac6dc656,Investment Strategies,Investment,46-60,Female,Africa,13,55.73,44.69,2024-07-18,724.49,580.97,143.51999999999998,19.81
99ff9a38-ff5d-4f9c-a5f7-2080cc52a286,Valuation Fundamentals,Economics,36-45,Male,South America,7,65.82,48.16,2025-05-01,460.73999999999995,337.12,123.61999999999995,26.83
fe5c9737-5b05-4c52-914a-aa7a13ea0cfb,Valuation Fundamentals,Accounting,36-45,Male,Asia,17,53.0,13.66,2024-11-03,901.0,232.22,668.78,74.23
c622121f-442e-4edd-8efe-67a2a2b0795a,Equity Analysis Handbook,Investment,46-60,Female,North America,2,53.03,37.28,2025-12-07,106.06,74.56,31.5,29.7
b9f40004-7f05-47cc-8e47-ebcf3d05beb0,Risk Management Essentials,Accounting,36-45,Female,Asia,12,79.12,34.9,2025-08-25,949.44,418.79999999999995,530.6400000000001,55.89
e4d5b596-a84c-4021-8acc-8cb19c1e508b,Investment Strategies,Investment,36-45,Female,Europe,10,66.57,20.45,2024-04-17,665.6999999999999,204.5,461.19999999999993,69.28
31c3c6d5-cc57-4e87-a30a-26bd09e76be5,Stock Market Guide,Finance,26-35,Female,Asia,18,66.99,5.86,2025-07-11,1205.82,105.48,1100.34,91.25
2d76cbf5-1c79-46b3-8027-146eb354c40a,Equity Analysis Handbook,Accounting,60+,Female,Africa,11,50.53,36.04,2026-01-15,555.83,396.44,159.39000000000004,28.68
ae9685da-2075-4c70-963c-e8583153586a,Business Valuation Mastery,Economics,60+,Male,North America,16,57.8,47.55,2024-07-15,924.8,760.8,164.0,17.73
b133aeb4-38db-437c-b034-105a1af268f1,Valuation Fundamentals,Economics,26-35,Female,Asia,17,77.11,33.45,2024-07-05,1310.87,568.6500000000001,742.2199999999998,56.62
bcfb8b45-447c-4c48-ad0f-4c3f610c7085,Equity Analysis Handbook,Business,46-60,Female,North America,19,84.33,24.59,2025-04-04,1602.27,467.21,1135.06,70.84
2e5a3620-31cb-4f29-aeae-8acc873715d4,Investment Strategies,Investment,18-25,Female,North America,18,72.69,28.63,2025-03-29,1308.42,515.34,793.08,60.61
d8007d17-b2f2-489e-a7e8-ff9a59e4e671,Valuation Fundamentals,Accounting,18-25,Male,Europe,3,93.17,13.98,2025-03-06,279.51,41.94,237.57,85.0
dde3ad4e-b927-4ec4-b8a5-575e8489cb6e,Financial Modeling Guide,Business,18-25,Female,Europe,16,83.83,38.77,2025-02-22,1341.28,620.32,720.9599999999999,53.75
889c9f06-a936-449a-bd78-27a1e1990a02,Equity Analysis Handbook,Accounting,26-35,Male,Africa,6,60.57,38.59,2025-01-02,363.42,231.54000000000002,131.88,36.29
85ecdbc9-ff5b-4554-a2c9-f56928131abf,Portfolio Management,Investment,26-35,Female,South America,12,70.43,11.55,2024-10-22,845.1600000000001,138.60000000000002,706.5600000000001,83.6
