Month,Book_ID,Region,Units_Sold,Book_Title,Category,Format,Price,Revenue,Cost_Per_Unit,Cost,Profit,Profit_Margin,Age_Group,Gender,Job_Level
2024-06-01,6,USA,38,Extreme Ownership,Organizational Leadership,Hardcover,20.8,790.4,12.121359926512758,460.61167720748483,329.78832279251515,0.4172423112253481,36-45,Other,Manager
2024-06-01,6,Europe,48,Extreme Ownership,Organizational Leadership,Hardcover,20.8,998.4000000000001,12.283710470730425,589.6181025950603,408.78189740493974,0.4094369965994989,18-25,Female,Student
2024-06-01,6,Canada,35,Extreme Ownership,Organizational Leadership,Hardcover,20.8,728.0,9.67924897484497,338.773714119574,389.226285880426,0.5346514915939918,46-55,Female,Employee
2024-06-01,6,Australia,41,Extreme Ownership,Organizational Leadership,Hardcover,20.8,852.8000000000001,9.794407786979109,401.5707192661435,451.22928073385657,0.529115010241389,26-35,Female,Student
2024-06-01,7,UK,36,The Leadership Challenge,Personal Leadership,Paperback,17.28,622.08,8.659471634226291,311.7409788321465,310.33902116785356,0.49887316931560816,56+,Female,CEO
2024-06-01,7,USA,33,The Leadership Challenge,Personal Leadership,Paperback,17.28,570.24,10.164513528116377,335.42894642784046,234.81105357215955,0.4117758374932652,18-25,Male,Manager
2024-06-01,7,Europe,39,The Leadership Challenge,Personal Leadership,Paperback,17.28,673.9200000000001,9.94055996093983,387.68183847665335,286.2381615233467,0.4247361133715377,56+,Female,Student
2024-06-01,7,Canada,35,The Leadership Challenge,Personal Leadership,Paperback,17.28,604.8000000000001,7.2664748786888875,254.32662075411108,350.47337924588896,0.579486407483282,26-35,Other,Manager
2024-06-01,7,Australia,42,The Leadership Challenge,Personal Leadership,Paperback,17.28,725.76,8.269277448746015,347.30965284733264,378.45034715266735,0.5214538513457166,26-35,Female,Employee
2024-06-01,8,UK,41,Drive,Personal Leadership,Audiobook,25.3,1037.3,12.920058220133846,529.7223870254877,507.57761297451225,0.4893257620500456,46-55,Other,Employee
2024-06-01,8,USA,40,Drive,Personal Leadership,Audiobook,25.3,1012.0,12.665850311110795,506.6340124444318,505.3659875555682,0.4993735054896919,26-35,Other,Employee
2024-06-01,8,Europe,26,Drive,Personal Leadership,Audiobook,25.3,657.8000000000001,11.100947123760678,288.62462521777763,369.17537478222243,0.5612273864126215,18-25,Female,Student
2024-06-01,8,Canada,32,Drive,Personal Leadership,Audiobook,25.3,809.6,14.465612862110863,462.8996115875476,346.7003884124524,0.42823664576636905,46-55,Female,Manager
2024-06-01,8,Australia,46,Drive,Personal Leadership,Audiobook,25.3,1163.8,13.545320361963997,623.0847366503439,540.7152633496561,0.4646118434006325,56+,Male,Employee
2024-06-01,9,UK,43,The Effective Executive,Personal Leadership,Audiobook,13.49,580.07,7.656676795350166,329.23710220005717,250.83289779994288,0.4324183250296393,18-25,Other,Executive
2024-06-01,9,USA,42,The Effective Executive,Personal Leadership,Audiobook,13.49,566.58,7.712946025684876,323.9437330787648,242.63626692123523,0.42824714413010556,26-35,Other,Manager
2024-06-01,9,Europe,38,The Effective Executive,Personal Leadership,Audiobook,13.49,512.62,7.415064093190166,281.7724355412263,230.84756445877372,0.4503288292668521,46-55,Other,Student
2024-06-01,9,Canada,57,The Effective Executive,Personal Leadership,Audiobook,13.49,768.9300000000001,6.580990202171737,375.11644152378904,393.813558476211,0.5121578797500566,18-25,Male,Manager
2024-06-01,9,Australia,33,The Effective Executive,Personal Leadership,Audiobook,13.49,445.17,7.0432551450316145,232.4274197860433,212.74258021395673,0.47789064899691513,18-25,Other,Executive
2024-06-01,10,UK,45,Principles of Leadership,Strategic Leadership,Paperback,17.3,778.5,7.474864305174312,336.368893732844,442.131106267156,0.5679269187760514,36-45,Female,CEO
2024-06-01,10,USA,47,Principles of Leadership,Strategic Leadership,Paperback,17.3,813.1,9.25081314446318,434.7882177897695,378.31178221023055,0.4652709165050185,36-45,Female,CEO
2024-06-01,10,Europe,46,Principles of Leadership,Strategic Leadership,Paperback,17.3,795.8000000000001,7.540216264857912,346.84994818346394,448.95005181653613,0.5641493488521439,36-45,Male,Employee
2024-06-01,10,Canada,33,Principles of Leadership,Strategic Leadership,Paperback,17.3,570.9,9.321065583165144,307.59516424444973,263.30483575555024,0.4612100818979686,26-35,Male,Employee
2024-06-01,10,Australia,46,Principles of Leadership,Strategic Leadership,Paperback,17.3,795.8000000000001,7.714409636208732,354.86284326560167,440.9371567343984,0.5540803678492063,26-35,Male,Student
2024-07-01,1,UK,40,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,612.4,6.483942081059974,259.35768324239893,353.04231675760104,0.576489739969956,36-45,Other,Manager
2024-07-01,1,USA,49,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,750.19,6.630101108817736,324.8749543320691,425.315045667931,0.5669431019714085,18-25,Female,Manager
2024-07-01,1,Europe,47,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,719.57,6.130099918040793,288.1146961479173,431.45530385208275,0.599601572956186,26-35,Male,Student
2024-07-01,1,Canada,38,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,581.78,8.32478070986751,316.34166697496534,265.43833302503464,0.456252076429294,46-55,Male,CEO
2024-07-01,1,Australia,36,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,551.16,8.366612012216756,301.1980324398032,249.96196756019674,0.45351979018832417,56+,Male,Manager
2024-07-01,2,UK,40,Good to Great,Strategic Leadership,Audiobook,14.55,582.0,7.318456048247585,292.7382419299034,289.2617580700966,0.49701333001734815,18-25,Other,CEO
2024-07-01,2,USA,50,Good to Great,Strategic Leadership,Audiobook,14.55,727.5,6.289565751071167,314.47828755355835,413.02171244644165,0.5677274397889233,56+,Other,CEO
2024-07-01,2,Europe,41,Good to Great,Strategic Leadership,Audiobook,14.55,596.5500000000001,6.063143122156108,248.58886800840042,347.96113199159964,0.5832891324978621,26-35,Male,Executive
2024-07-01,2,Canada,42,Good to Great,Strategic Leadership,Audiobook,14.55,611.1,5.875665292332506,246.77794227796528,364.32205772203474,0.5961742067125425,26-35,Other,Student
2024-07-01,2,Australia,53,Good to Great,Strategic Leadership,Audiobook,14.55,771.1500000000001,6.302327194968792,334.02334133334597,437.1266586666541,0.5668503646069559,18-25,Other,Executive
2024-07-01,3,UK,37,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,539.83,8.435516451080822,312.1141086899904,227.71589131000962,0.42182889300337073,56+,Other,Executive
2024-07-01,3,USA,46,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,671.14,6.540804504085507,300.8770071879333,370.26299281206667,0.5516926316596636,26-35,Female,CEO
2024-07-01,3,Europe,41,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,598.1899999999999,6.869763732819836,281.6603130456133,316.52968695438665,0.5291457345565568,46-55,Female,Manager
2024-07-01,3,Canada,46,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,671.14,6.143398123716531,282.5963136909604,388.5436863090396,0.5789309031037333,26-35,Female,Employee
2024-07-01,3,Australia,36,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,525.24,6.484850287255161,233.4546103411858,291.7853896588142,0.5555277390503659,56+,Male,CEO
2024-07-01,4,UK,45,Dare to Lead,Strategic Leadership,eBook,17.61,792.4499999999999,8.872708938287882,399.2719022229547,393.17809777704525,0.49615508584395895,46-55,Female,Student
2024-07-01,4,USA,41,Dare to Lead,Strategic Leadership,eBook,17.61,722.01,9.18450494986289,376.56470294437844,345.44529705562155,0.47844946338086947,46-55,Male,CEO
2024-07-01,4,Europe,49,Dare to Lead,Strategic Leadership,eBook,17.61,862.89,7.908130850493395,387.49841167417634,475.39158832582365,0.5509295371667579,26-35,Female,Manager
2024-07-01,4,Canada,47,Dare to Lead,Strategic Leadership,eBook,17.61,827.67,7.247332664790863,340.62463524517057,487.0453647548294,0.5884535681549765,26-35,Female,CEO
2024-07-01,4,Australia,47,Dare to Lead,Strategic Leadership,eBook,17.61,827.67,8.421217765066697,395.79723495813477,431.8727650418652,0.5217934261745203,18-25,Other,Employee
2024-07-01,5,UK,38,Start With Why,Strategic Leadership,Paperback,23.12,878.5600000000001,10.33095638716337,392.5763427122081,485.98365728779197,0.5531593258147331,56+,Other,Executive
2024-07-01,5,USA,32,Start With Why,Strategic Leadership,Paperback,23.12,739.84,10.263217341014604,328.42295491246733,411.4170450875327,0.5560892153540397,36-45,Female,Student
2024-07-01,5,Europe,44,Start With Why,Strategic Leadership,Paperback,23.12,1017.2800000000001,13.686405599747015,602.2018463888687,415.07815361113137,0.408027439457309,46-55,Male,Manager
2024-07-01,5,Canada,43,Start With Why,Strategic Leadership,Paperback,23.12,994.1600000000001,12.097773446920547,520.2042582175835,473.95574178241657,0.4767399028148553,18-25,Male,CEO
2024-07-01,5,Australia,41,Start With Why,Strategic Leadership,Paperback,23.12,947.9200000000001,11.823005921227772,484.7432427703386,463.17675722966146,0.4886243113655809,26-35,Other,Employee
2024-07-01,6,UK,37,Extreme Ownership,Organizational Leadership,Hardcover,20.8,769.6,10.049624430657019,371.8361039343097,397.76389606569035,0.5168449792953357,18-25,Other,CEO
2024-07-01,6,USA,50,Extreme Ownership,Organizational Leadership,Hardcover,20.8,1040.0,10.1044084270694,505.22042135347,534.77957864653,0.5142111333139712,26-35,Other,Manager
2024-07-01,6,Europe,38,Extreme Ownership,Organizational Leadership,Hardcover,20.8,790.4,10.570164815966416,401.6662630067238,388.7337369932762,0.49181899923238387,56+,Female,Student
2024-07-01,6,Canada,54,Extreme Ownership,Organizational Leadership,Hardcover,20.8,1123.2,11.217147997270205,605.725991852591,517.474008147409,0.46071403859277865,18-25,Male,Manager
2024-07-01,6,Australia,42,Extreme Ownership,Organizational Leadership,Hardcover,20.8,873.6,11.240927760116412,472.11896592488927,401.48103407511076,0.4595707807636341,26-35,Other,Employee
2024-07-01,7,UK,42,The Leadership Challenge,Personal Leadership,Paperback,17.28,725.76,7.505374145030034,315.2257140912614,410.5342859087386,0.56566121845891,36-45,Other,Student
2024-07-01,7,USA,41,The Leadership Challenge,Personal Leadership,Paperback,17.28,708.48,8.640389671176823,354.2559765182498,354.22402348175024,0.49997744958467455,18-25,Male,Executive
2024-07-01,7,Europe,51,The Leadership Challenge,Personal Leadership,Paperback,17.28,881.2800000000001,8.335727176437857,425.1220859983307,456.1579140016694,0.5176083809931796,26-35,Other,Employee
2024-07-01,7,Canada,32,The Leadership Challenge,Personal Leadership,Paperback,17.28,552.96,9.920541195426992,317.45731825366374,235.5026817463363,0.42589460674612317,26-35,Female,Executive
2024-07-01,7,Australia,42,The Leadership Challenge,Personal Leadership,Paperback,17.28,725.76,9.094183791730709,381.9557192526898,343.8042807473102,0.47371621575632467,56+,Female,Executive
2024-07-01,8,UK,51,Drive,Personal Leadership,Audiobook,25.3,1290.3,12.814470576064869,653.5379993793083,636.7620006206917,0.4934991867168036,18-25,Male,Employee
2024-07-01,8,USA,47,Drive,Personal Leadership,Audiobook,25.3,1189.1000000000001,10.703896889425323,503.0831538029902,686.01684619701,0.5769210715642166,36-45,Other,Employee
2024-07-01,8,Europe,40,Drive,Personal Leadership,Audiobook,25.3,1012.0,13.184527719976463,527.3811087990586,484.61889120094145,0.4788724221353176,36-45,Male,Manager
2024-07-01,8,Canada,38,Drive,Personal Leadership,Audiobook,25.3,961.4,10.713051762741982,407.0959669841953,554.3040330158046,0.5765592188639532,46-55,Male,Manager
2024-07-01,8,Australia,37,Drive,Personal Leadership,Audiobook,25.3,936.1,11.826265272362706,437.5718150774201,498.5281849225799,0.5325586848868495,26-35,Female,Employee
2024-07-01,9,UK,38,The Effective Executive,Personal Leadership,Audiobook,13.49,512.62,5.781387621069067,219.69272960062455,292.92727039937546,0.5714316070371337,46-55,Female,CEO
2024-07-01,9,USA,51,The Effective Executive,Personal Leadership,Audiobook,13.49,687.99,7.263214699671748,370.42394968325914,317.56605031674087,0.46158527059512616,18-25,Other,Executive
2024-07-01,9,Europe,37,The Effective Executive,Personal Leadership,Audiobook,13.49,499.13,5.95246820312994,220.24132351580778,278.8886764841922,0.5587495772327694,26-35,Male,Manager
2024-07-01,9,Canada,39,The Effective Executive,Personal Leadership,Audiobook,13.49,526.11,6.453236588861294,251.67622696559047,274.43377303440957,0.5216281253623949,26-35,Male,CEO
2024-07-01,9,Australia,39,The Effective Executive,Personal Leadership,Audiobook,13.49,526.11,7.812530550015465,304.68869145060313,221.42130854939688,0.4208650444762443,36-45,Male,Student
2024-07-01,10,UK,33,Principles of Leadership,Strategic Leadership,Paperback,17.3,570.9,7.626934686560438,251.68884465649447,319.21115534350554,0.5591367233202059,56+,Female,Student
2024-07-01,10,USA,38,Principles of Leadership,Strategic Leadership,Paperback,17.3,657.4,8.677005521297376,329.7262098093003,327.67379019069966,0.4984389872082441,18-25,Male,Student
2024-07-01,10,Europe,37,Principles of Leadership,Strategic Leadership,Paperback,17.3,640.1,8.370679947634436,309.71515806247413,330.3848419375259,0.5161456677667956,26-35,Male,Executive
2024-07-01,10,Canada,42,Principles of Leadership,Strategic Leadership,Paperback,17.3,726.6,6.982709182018226,293.2737856447655,433.3262143552345,0.596375191790854,18-25,Male,Student
2024-07-01,10,Australia,43,Principles of Leadership,Strategic Leadership,Paperback,17.3,743.9,9.662943072961932,415.5065521373631,328.3934478626369,0.4414483772854374,56+,Female,Employee
2024-08-01,1,UK,56,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,857.36,6.335418565135305,354.7834396475771,502.5765603524229,0.58619081873708,36-45,Male,CEO
2024-08-01,1,USA,38,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,581.78,7.576168874231432,287.8944172207944,293.88558277920555,0.5051489958046093,26-35,Other,CEO
2024-08-01,1,Europe,42,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,643.02,7.840796939103066,329.31347144232876,313.7065285576712,0.48786434101220993,26-35,Male,Student
2024-08-01,1,Canada,45,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,688.95,8.048241810153867,362.170881456924,326.77911854307604,0.47431470867708253,26-35,Female,Executive
2024-08-01,1,Australia,49,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,750.19,8.232590048940715,403.396912398095,346.79308760190503,0.46227367413842496,56+,Male,Employee
2024-08-01,2,UK,34,Good to Great,Strategic Leadership,Audiobook,14.55,494.70000000000005,6.5570226360511015,222.93876962573745,271.7612303742626,0.5493455232954569,18-25,Male,Student
2024-08-01,2,USA,39,Good to Great,Strategic Leadership,Audiobook,14.55,567.45,5.849038240076088,228.11249136296743,339.3375086370326,0.5980042446683101,56+,Other,Executive
2024-08-01,2,Europe,28,Good to Great,Strategic Leadership,Audiobook,14.55,407.40000000000003,7.925221057452794,221.90618960867823,185.4938103913218,0.4553112675290176,26-35,Other,Executive
2024-08-01,2,Canada,39,Good to Great,Strategic Leadership,Audiobook,14.55,567.45,7.378760704101455,287.77166745995675,279.6783325400433,0.49286868013048424,36-45,Male,CEO
2024-08-01,2,Australia,39,Good to Great,Strategic Leadership,Audiobook,14.55,567.45,8.253102516333094,321.87099813699064,245.5790018630094,0.43277645935855036,36-45,Other,Executive
2024-08-01,3,UK,41,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,598.1899999999999,8.232811242944225,337.5452609607132,260.6447390392867,0.43572232741986117,56+,Other,Manager
2024-08-01,3,USA,53,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,773.27,8.296825757605042,439.7317651530672,333.53823484693277,0.43133476644242347,26-35,Female,Student
2024-08-01,3,Europe,35,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,510.65,7.251506217820298,253.80271762371044,256.8472823762895,0.5029810680040919,26-35,Female,Executive
2024-08-01,3,Canada,38,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,554.42,6.809527659051974,258.762051043975,295.65794895602494,0.5332743208326268,18-25,Female,CEO
2024-08-01,3,Australia,33,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,481.46999999999997,8.145766835161616,268.81030556033335,212.65969443966662,0.441688359481726,36-45,Female,Student
2024-08-01,4,UK,43,Dare to Lead,Strategic Leadership,eBook,17.61,757.23,8.633457866089035,371.2386882418285,385.9913117581715,0.509741177394149,26-35,Other,Student
2024-08-01,4,USA,34,Dare to Lead,Strategic Leadership,eBook,17.61,598.74,7.690083415732896,261.46283613491846,337.27716386508155,0.5633115607193131,46-55,Male,Executive
2024-08-01,4,Europe,43,Dare to Lead,Strategic Leadership,eBook,17.61,757.23,10.055218496895511,432.374395366507,324.85560463349304,0.4290051960877052,18-25,Other,Manager
2024-08-01,4,Canada,33,Dare to Lead,Strategic Leadership,eBook,17.61,581.13,10.152375885992205,335.0284042377428,246.1015957622572,0.4234880246455306,36-45,Male,Employee
2024-08-01,4,Australia,35,Dare to Lead,Strategic Leadership,eBook,17.61,616.35,8.686342961125678,304.02200363939875,312.3279963606013,0.506738048771966,36-45,Male,Executive
2024-08-01,5,UK,35,Start With Why,Strategic Leadership,Paperback,23.12,809.2,9.598035539080458,335.931243867816,473.268756132184,0.5848600545380425,56+,Female,Student
2024-08-01,5,USA,38,Start With Why,Strategic Leadership,Paperback,23.12,878.5600000000001,11.041307839775891,419.56969791148384,458.9903020885162,0.5224347820166138,18-25,Male,Employee
2024-08-01,5,Europe,34,Start With Why,Strategic Leadership,Paperback,23.12,786.08,12.963558137355077,440.76097667007264,345.3190233299274,0.43929246810747935,26-35,Male,Executive
2024-08-01,5,Canada,49,Start With Why,Strategic Leadership,Paperback,23.12,1132.88,13.417803107997761,657.4723522918903,475.40764770810983,0.41964519429075436,46-55,Other,Student
2024-08-01,5,Australia,29,Start With Why,Strategic Leadership,Paperback,23.12,670.48,10.188857961308884,295.4768808779576,375.0031191220424,0.5593054515004808,36-45,Female,Employee
2024-08-01,6,UK,41,Extreme Ownership,Organizational Leadership,Hardcover,20.8,852.8000000000001,8.59861022602513,352.54301926703033,500.25698073296974,0.5866052775949457,18-25,Female,Student
2024-08-01,6,USA,49,Extreme Ownership,Organizational Leadership,Hardcover,20.8,1019.2,11.96977788503261,586.5191163665978,432.68088363340223,0.4245299093734323,56+,Other,Manager
2024-08-01,6,Europe,37,Extreme Ownership,Organizational Leadership,Hardcover,20.8,769.6,9.93992454615212,367.77720820762846,401.82279179237156,0.522119012204225,46-55,Male,Employee
2024-08-01,6,Canada,38,Extreme Ownership,Organizational Leadership,Hardcover,20.8,790.4,10.573725611353064,401.8015732314164,388.5984267685836,0.4916478071464873,36-45,Female,Executive
2024-08-01,6,Australia,35,Extreme Ownership,Organizational Leadership,Hardcover,20.8,728.0,12.347153778131156,432.1503822345905,295.8496177654095,0.4063868375898482,18-25,Female,Executive
2024-08-01,7,UK,38,The Leadership Challenge,Personal Leadership,Paperback,17.28,656.6400000000001,7.142047699671555,271.39781258751907,385.24218741248103,0.5866870544171555,18-25,Male,Employee
2024-08-01,7,USA,39,The Leadership Challenge,Personal Leadership,Paperback,17.28,673.9200000000001,9.152587033754443,356.9508943164233,316.9691056835768,0.4703363985095809,46-55,Female,CEO
2024-08-01,7,Europe,32,The Leadership Challenge,Personal Leadership,Paperback,17.28,552.96,7.168108340418742,229.37946689339975,323.5805331066003,0.5851789154850265,46-55,Female,Employee
2024-08-01,7,Canada,40,The Leadership Challenge,Personal Leadership,Paperback,17.28,691.2,8.209620616780226,328.38482467120906,362.815175328791,0.5249062143066999,18-25,Other,CEO
2024-08-01,7,Australia,46,The Leadership Challenge,Personal Leadership,Paperback,17.28,794.8800000000001,9.689983068188551,445.7392211366734,349.1407788633267,0.43923709096131075,18-25,Female,Executive
2024-08-01,8,UK,41,Drive,Personal Leadership,Audiobook,25.3,1037.3,12.31336949774351,504.8481494074839,532.451850592516,0.5133055534488731,26-35,Other,Manager
2024-08-01,8,USA,35,Drive,Personal Leadership,Audiobook,25.3,885.5,15.165742710748928,530.8009948762125,354.6990051237875,0.40056352921940996,46-55,Female,Executive
2024-08-01,8,Europe,40,Drive,Personal Leadership,Audiobook,25.3,1012.0,12.948839981829806,517.9535992731923,494.04640072680775,0.4881881430106796,36-45,Female,Executive
2024-08-01,8,Canada,35,Drive,Personal Leadership,Audiobook,25.3,885.5,11.745080492337925,411.0778172318274,474.4221827681726,0.5357675694728092,56+,Female,CEO
2024-08-01,8,Australia,50,Drive,Personal Leadership,Audiobook,25.3,1265.0,11.23376330907805,561.6881654539025,703.3118345460975,0.5559777348190494,46-55,Female,Employee
2024-08-01,9,UK,41,The Effective Executive,Personal Leadership,Audiobook,13.49,553.09,6.341704401504065,260.0098804616666,293.0801195383334,0.5298958931427677,46-55,Other,CEO
2024-08-01,9,USA,41,The Effective Executive,Personal Leadership,Audiobook,13.49,553.09,6.401094772603268,262.444885676734,290.64511432326606,0.5254933452480899,36-45,Other,Manager
2024-08-01,9,Europe,47,The Effective Executive,Personal Leadership,Audiobook,13.49,634.03,5.581389502499247,262.3253066174646,371.70469338253537,0.5862572644552078,46-55,Other,CEO
2024-08-01,9,Canada,42,The Effective Executive,Personal Leadership,Audiobook,13.49,566.58,6.3931111900534345,268.5106699822442,298.0693300177558,0.5260851601146455,36-45,Male,Manager
2024-08-01,9,Australia,43,The Effective Executive,Personal Leadership,Audiobook,13.49,580.07,6.648515526256429,285.88616762902643,294.1838323709736,0.5071522960521551,56+,Other,Manager
2024-08-01,10,UK,50,Principles of Leadership,Strategic Leadership,Paperback,17.3,865.0,9.420672622746265,471.03363113731325,393.96636886268675,0.455452449552239,26-35,Male,CEO
2024-08-01,10,USA,38,Principles of Leadership,Strategic Leadership,Paperback,17.3,657.4,9.192284017136764,349.30679265119704,308.09320734880293,0.46865410305567834,56+,Male,Manager
2024-08-01,10,Europe,25,Principles of Leadership,Strategic Leadership,Paperback,17.3,432.5,9.372329167092875,234.3082291773219,198.1917708226781,0.45824686895416905,56+,Female,Student
2024-08-01,10,Canada,45,Principles of Leadership,Strategic Leadership,Paperback,17.3,778.5,6.948938339293926,312.7022252682267,465.7977747317733,0.5983272636246285,26-35,Male,CEO
2024-08-01,10,Australia,42,Principles of Leadership,Strategic Leadership,Paperback,17.3,726.6,7.673129202548655,322.2714265070435,404.32857349295654,0.5564665200838929,18-25,Other,Employee
2024-09-01,1,UK,38,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,581.78,8.150077291080361,309.7029370610537,272.07706293894626,0.46766314232002865,56+,Other,Employee
2024-09-01,1,USA,37,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,566.47,7.6059754453663855,281.42109147855626,285.04890852144376,0.5032021263640506,46-55,Female,Executive
2024-09-01,1,Europe,36,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,551.16,6.140269862496476,221.04971504987313,330.1102849501268,0.5989373048663307,26-35,Male,Employee
2024-09-01,1,Canada,39,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,597.09,8.58736259512624,334.9071412099234,262.18285879007664,0.4391010715136355,26-35,Male,Student
2024-09-01,1,Australia,52,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,796.12,8.490342913415013,441.4978314975807,354.6221685024193,0.4454380853419325,36-45,Female,Manager
2024-09-01,2,UK,34,Good to Great,Strategic Leadership,Audiobook,14.55,494.70000000000005,7.415899764311268,252.1405919865831,242.55940801341694,0.4903161674012875,18-25,Other,Executive
2024-09-01,2,USA,35,Good to Great,Strategic Leadership,Audiobook,14.55,509.25,6.013408278008952,210.4692897303133,298.78071026968667,0.5867073348447456,26-35,Male,Employee
2024-09-01,2,Europe,26,Good to Great,Strategic Leadership,Audiobook,14.55,378.3,8.050558794139821,209.31452864763534,168.98547135236467,0.4466969900934831,26-35,Male,Student
2024-09-01,2,Canada,42,Good to Great,Strategic Leadership,Audiobook,14.55,611.1,7.518606540298269,315.7814746925273,295.3185253074727,0.48325728245372723,46-55,Female,CEO
2024-09-01,2,Australia,45,Good to Great,Strategic Leadership,Audiobook,14.55,654.75,8.09550353352966,364.2976590088347,290.4523409911653,0.4436080045684082,36-45,Female,Executive
2024-09-01,3,UK,29,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,423.11,8.029597723811062,232.85833399052078,190.25166600947924,0.449650601520832,18-25,Female,Employee
2024-09-01,3,USA,40,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,583.6,8.179160045972967,327.16640183891866,256.43359816108136,0.43939958560843273,56+,Other,Manager
2024-09-01,3,Europe,39,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,569.01,7.347547537768696,286.55435397297913,282.45564602702086,0.496398386719075,18-25,Other,Executive
2024-09-01,3,Canada,44,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,641.96,6.245466944088677,274.8005455399018,367.15945446009823,0.571935096361297,18-25,Female,Employee
2024-09-01,3,Australia,42,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,612.78,7.794437507321932,327.36637530752114,285.41362469247883,0.4657685053240622,36-45,Male,Executive
2024-09-01,4,UK,30,Dare to Lead,Strategic Leadership,eBook,17.61,528.3,9.22930867095304,276.8792601285912,251.42073987140873,0.4759052429896058,26-35,Male,Executive
2024-09-01,4,USA,39,Dare to Lead,Strategic Leadership,eBook,17.61,686.79,9.658215725315186,376.67041328729226,310.1195867127077,0.45154936256018247,46-55,Male,Employee
2024-09-01,4,Europe,41,Dare to Lead,Strategic Leadership,eBook,17.61,722.01,7.64232090331069,313.3351570357383,408.6748429642617,0.5660237987898529,46-55,Male,Employee
2024-09-01,4,Canada,44,Dare to Lead,Strategic Leadership,eBook,17.61,774.8399999999999,7.730702654048819,340.15091677814803,434.6890832218519,0.561004960019942,56+,Female,CEO
2024-09-01,4,Australia,43,Dare to Lead,Strategic Leadership,eBook,17.61,757.23,10.180022319646474,437.7409597447984,319.48904025520164,0.4219180965561344,46-55,Female,Executive
2024-09-01,5,UK,48,Start With Why,Strategic Leadership,Paperback,23.12,1109.76,12.715897340042375,610.363072322034,499.396927677966,0.45000444030958586,18-25,Male,Employee
2024-09-01,5,USA,40,Start With Why,Strategic Leadership,Paperback,23.12,924.8000000000001,13.447648531750295,537.9059412700118,386.8940587299883,0.41835430225993536,56+,Female,Executive
2024-09-01,5,Europe,51,Start With Why,Strategic Leadership,Paperback,23.12,1179.1200000000001,12.756299645061969,650.5712818981604,528.5487181018398,0.448256935767216,26-35,Other,Employee
2024-09-01,5,Canada,41,Start With Why,Strategic Leadership,Paperback,23.12,947.9200000000001,12.009246134899156,492.37909153086537,455.5409084691347,0.4805689388019397,18-25,Other,Employee
2024-09-01,5,Australia,36,Start With Why,Strategic Leadership,Paperback,23.12,832.32,12.272709776016889,441.81755193660797,390.5024480633921,0.4691734525944253,36-45,Female,CEO
2024-09-01,6,UK,39,Extreme Ownership,Organizational Leadership,Hardcover,20.8,811.2,12.018772163590441,468.7321143800272,342.46788561997283,0.42217441521199806,56+,Male,Student
2024-09-01,6,USA,47,Extreme Ownership,Organizational Leadership,Hardcover,20.8,977.6,10.727836098769671,504.20829664217456,473.39170335782546,0.48423864909761194,36-45,Female,Executive
2024-09-01,6,Europe,47,Extreme Ownership,Organizational Leadership,Hardcover,20.8,977.6,10.950747909206093,514.6851517326863,462.9148482673137,0.4735217351343225,18-25,Female,Manager
2024-09-01,6,Canada,42,Extreme Ownership,Organizational Leadership,Hardcover,20.8,873.6,8.97094313857498,376.7796118201491,496.8203881798509,0.5687046567992798,26-35,Female,Student
2024-09-01,6,Australia,31,Extreme Ownership,Organizational Leadership,Hardcover,20.8,644.8000000000001,10.291512275682987,319.0368805461726,325.76311945382747,0.5052157559767795,46-55,Female,Employee
